x,y,depth,temperature,pressure
4410.494624999999,2455.825675,2325.007225,94.078941,233.25717
4431.625475,2501.141125,2332.41225,94.327774,233.95047
4452.756350000001,2546.4565000000002,2339.6190500000002,94.565857,234.62823
4473.887225,2591.7718,2346.1936,94.78569,235.24628
4495.018075,2637.0871500000003,2352.4779624999996,94.997589,235.83588
4516.148925,2682.402575,2358.5124875,95.200363,236.40254
4537.2798999999995,2727.718025,2363.1986625,95.357788,236.84302
4558.411,2773.0334500000004,2365.9913500000002,95.452354,237.10342
4579.541975,2818.3488,2367.07525,95.4897,237.20125
4600.67285,2863.6641,2367.1845999999996,95.493996,237.20691
4621.803725,2908.9794750000005,2367.752575,95.512466,237.2563
4642.934575,2954.294925,2369.3689625,95.565918,237.40538
4664.065425,2999.6103500000004,2341.583675,94.634918,234.74712
4685.196274999999,3044.925775,2373.988275,95.72052,237.83395
4706.32715,3090.241175,2376.5292,95.803696,238.0694
4727.45815,3135.5564750000003,2383.6951625,96.04776,238.74379
4748.58925,3180.871825,2393.4476875,96.375359,239.66771
4769.720225,3226.1872500000004,2399.1913124999996,96.565094,240.20874
4790.8510750000005,3271.502675,2406.1848125,96.797745,240.86829
4811.981925,3316.8181250000002,2413.399775,97.039261,241.54912
4833.1127750000005,3362.1335000000004,2421.0064125,97.293518,242.2666
4854.24365,3407.44885,2428.6003124999997,97.54792,242.98254
4875.374525,3452.7642,2435.3982,97.775673,243.62216
4896.505375,3498.079575,2441.238175,97.970596,244.17105
4917.63635,3543.3950250000003,2446.11405,98.13369,244.62888
4938.76745,3588.71045,2450.8762749999996,98.293159,245.07545
4959.89845,3634.0258,2456.3768875,98.476067,245.5912
4981.0293,3679.341175,2461.6679375,98.652603,246.08574
5002.160150000001,3724.65655,2466.7520125,98.821892,246.55959
5023.291025,3769.9719250000003,2472.0232625,98.996117,247.052
5044.421874999999,3815.28735,2475.4153,99.111725,247.36688
5065.552725,3860.602775,2476.2905250000003,99.14492,247.44197
5086.683575,3905.9181750000002,2476.307425,99.146896,247.43443
5107.814575,3951.23355,2475.8225374999997,99.131096,247.37895
5128.945675,3996.5489000000002,2473.9716375,99.070282,247.19054
5150.07665,4041.86425,2471.2180375000003,98.979225,246.91402
5171.207525,4087.179675,2469.5708000000004,98.925407,246.74159
5192.338375000001,4132.495125,2470.09955,98.944313,246.7762
5213.46925,4177.81055,2473.8900625,99.068382,247.12177
5234.6001,4223.125975,2479.684925,99.259674,247.65495
5255.73095,4268.441425,2485.922425,99.468735,248.22664
5276.861825,4313.756725,2494.3218624999995,99.748863,249.00084
5297.9928,4359.0720249999995,2505.3679375,100.11696,250.02739
5319.1239,4404.38735,2517.2088625,100.51022,251.12524
5340.254874999999,4449.70265,2528.2027499999995,100.87543,252.14287
5361.3857499999995,4495.018075,2538.3343375,101.21298,253.08104
5382.5166,4540.333500000001,2548.162725,101.54044,253.98695
5403.64745,4585.648925,2558.734525,101.89561,254.96671
5424.778325,4630.96435,2570.6278625,102.30017,256.07324
5445.909175,4676.279775,2583.23995,102.72537,257.24268
5467.04005,4721.595225000001,2596.231625,103.16227,258.44458
5488.171025000001,4766.91065,2522.77115,100.70194,251.51193
5509.302125,4812.2260750000005,2582.3876875,102.69297,257.11563
5530.433099999999,4857.541375000001,2598.7839625,103.23928,258.64822
5551.56395,4902.856675,2575.52475,102.46658,256.43622
5572.6948250000005,4948.1720000000005,2592.4971124999997,103.03603,258.01721
5593.825674999999,4993.487300000001,2608.5802999999996,103.57597,259.51794
5614.95655,5038.8027250000005,2624.318125,104.10222,260.98392
5636.0874,5084.11815,2638.495775,104.57559,262.29773
5657.21825,5129.433575,2650.5229625,104.97833,263.41406
5678.349249999999,5174.749025000001,2661.3076874999997,105.34023,264.41132
5699.48035,5220.06445,2627.1802000000002,104.20103,261.17438
5720.611325,5265.3798750000005,2633.5461875,104.41508,261.7583
5741.742175000001,5310.695325,2640.801725,104.65828,262.42776
5762.873050000001,5356.0107499999995,2697.675025,106.56346,267.79782
5784.003925,5401.326174999999,2707.3723375000004,106.88852,268.70639
5805.134775,5446.641475,2716.716625,107.20505,269.58365
5826.265625000001,5491.95665,2729.886975,107.64678,270.82333
5847.396475,5537.271975,2748.2776750000003,108.26042,272.55618
5868.52745,5582.5874,2770.7861625,109.01207,274.67789
5889.65855,5627.902824999999,2796.6832249999998,109.877,277.11319
5910.7895499999995,5673.21825,2821.3869,110.70554,279.43857
5931.920425,5718.533675000001,2841.0530375000003,111.3651,281.29199
5953.051275,5763.849125000001,2854.86855,111.82952,282.59381
5974.182125,5809.1645499999995,2901.642175,113.39742,287.01093
5995.312974999999,5854.479974999999,2912.2821,113.75492,288.01456
6016.44385,5899.795425,2924.6893,114.17059,289.18365
6037.574725,5945.110850000001,2938.7404125000003,114.64066,290.50751
6058.705574999999,5990.42615,2953.7566375,115.14468,291.92136
6079.836675,6035.74135,3004.1100125,116.83182,296.65793
6100.967775,6081.05665,3025.7205375,117.55648,298.69592
6122.0986250000005,6126.372074999999,3017.9274874999996,117.29663,297.97
6143.229474999999,6171.6875,3048.6685124999995,118.32632,300.86948
6164.36035,6217.002925000001,3082.827425,119.46767,304.08862
6185.491225,6262.31835,3159.8557499999997,122.04294,311.34317
6206.622075000001,6307.633774999999,3182.2226874999997,122.79247,313.4433
6227.752925000001,6352.949225,3200.6789374999994,123.41358,315.17538
6248.883775,6398.264650000001,3223.0492125,124.16276,317.2739
6270.014899999999,6443.580075000001,3247.009075,124.96493,319.51968
6291.145999999999,6488.895525,3266.1635125,125.60699,321.31531
6312.276850000001,6534.210824999999,3282.1227125000005,126.14372,322.81128
6333.407725,6579.526,3300.9300625,126.76615,324.57382
3245.2407249999997,75.24094675,2358.2483999999995,95.194771,238.35408
3266.371625,120.55633825000001,2365.9563,95.451759,239.08614
3287.5026000000003,165.87172750000002,2372.5962750000003,95.674828,239.71548
3308.6335500000005,211.187115,2378.901875,95.886024,240.314
3329.7644,256.5025075,2383.444325,96.039108,240.74458
3350.89525,301.81789749999996,2385.8347625,96.121025,240.97116
3372.0262,347.13328749999994,2387.2647625000004,96.170448,241.10426
3393.157175,392.448675,2387.22315,96.168587,241.09589
3414.2880750000004,437.76405750000004,2387.0236250000003,96.161331,241.07146
3435.41895,483.07944999999995,2387.2177125000003,96.166405,241.07864
3456.549875,528.3948350000001,2388.1318625000004,96.197021,241.15173
3477.6808499999997,573.710235,2390.424825,96.274284,241.35353
3498.8117749999997,619.025635,2393.0703624999996,96.325005,241.55542
3519.9426249999997,664.341005,2395.6552,96.409256,241.7672
3541.073475,709.656405,2389.5490000000004,96.12307,241.12109
3794.6445249999997,1253.441075,2272.4566624999998,92.344833,229.01649
3815.775375,1298.756475,2276.17765,92.466209,229.34857
3836.90625,1344.0718749999999,2280.0002125,92.577156,229.69107
3858.0372500000003,1389.3872499999998,2284.7586375000005,92.731041,230.12524
3879.168225,1434.7026500000002,2286.7071749999996,92.79438,230.28059
3900.299075,1480.0180249999999,2284.4678,92.721817,230.02615
3921.4299249999995,1525.3334,2281.28525,92.615753,229.67513
3942.56085,1570.6488,2278.3767,92.519257,229.34276
3963.691825,1615.9642000000001,2276.13195,92.444374,229.06482
3984.8227500000003,1661.279575,2274.6599374999996,92.396217,228.8665
4005.9536250000006,1706.594975,2274.046175,92.374268,228.76892
4027.084475,1751.910375,2274.1806500000002,92.377701,228.74788
4048.21545,1797.2257499999998,2274.4615625,92.38662,228.74197
4069.3463749999996,1842.54115,2273.4536375,92.353081,228.6198
4090.477175,1887.8565250000001,2270.9712125,92.270439,228.35965
4111.6082,1933.1718999999998,2268.2502125,92.177856,228.08315
4132.7392500000005,1978.4873000000002,2266.0654875,92.103882,227.85933
4153.870125,2023.8027000000002,2265.8939250000003,92.096779,227.82185
4175.000975,2069.118075,2268.8318875,92.18808,228.08246
4196.13185,2114.43345,2273.6038000000003,92.343414,228.51897
4217.2627,2159.7488249999997,2278.07195,92.495476,228.92836
4238.39355,2205.064225,2282.0590625,92.632454,229.29424
4259.524425,2250.3796500000003,2286.9365125,92.797325,229.74442
4280.6554,2295.695075,2292.9255375000002,93.001579,230.29366
4301.7865,2341.010425,2299.3754625,93.220657,230.882
4322.917474999999,2386.3258,2306.51235,93.460732,231.53871
4344.04835,2431.6412,2314.3607375,93.722412,232.26814
4365.1792,2476.9565500000003,2322.1705999999995,93.984711,232.99493
4386.31005,2522.271975,2329.2346,94.223984,233.65355
4407.440925,2567.5874,2335.7627,94.440041,234.26581
4428.571775,2612.902775,2342.046875,94.648956,234.85455
4449.70265,2658.21815,2348.2502499999996,94.856903,235.43633
4470.833625,2703.5335,2354.2300875,95.055847,235.99786
4491.964725,2748.848875,2358.8117125,95.209564,236.42731
4513.0957,2794.164325,2361.4468625,95.299706,236.67195
4534.226549999999,2839.4797500000004,2362.7275,95.34436,236.78783
4555.357425,2884.7951000000003,2363.6675124999997,95.377045,236.87231
4576.488275000001,2930.11045,2364.9893875000002,95.420143,236.99353
4597.61915,2975.4258250000003,2337.2479875,94.491066,234.34067
4618.75,3020.7412249999998,2369.4043625,95.566383,237.40495
4639.88085,3066.0566500000004,2371.97835,95.651054,237.64424
4661.01185,3111.3720749999998,2378.464325,95.873116,238.25392
4682.1429499999995,3156.687425,2387.54975,96.177826,239.11455
4703.2739249999995,3202.0028,2392.6915875,96.348045,239.59904
4724.404775,3247.3181999999997,2399.2123375,96.56559,240.21425
4745.53565,3292.6335500000005,2406.2110500000003,96.799744,240.87349
4766.666500000001,3337.948975,2413.314475,97.037262,241.54294
4787.79735,3383.2644,2420.5098875000003,97.278206,242.22032
4808.928225,3428.579825,2427.2663125,97.504593,242.85538
4830.059075,3473.8952,2433.5305375,97.714241,243.44414
4851.19005,3519.2105,2439.5432124999998,97.915146,244.00925
4872.32115,3564.525875,2445.0311874999998,98.09874,244.52451
4893.45215,3609.841325,2450.3911749999997,98.278862,245.02609
4914.583025,3655.15675,2456.3807875,98.477379,245.58739
4935.713875,3700.472175,2462.312125,98.675316,246.14264
4956.844725,3745.7875249999997,2468.1241250000003,98.868088,246.68494
4977.975575,3791.102825,2474.1668250000002,99.066353,247.25031
4999.106449999999,3836.418225,2478.2048,99.202919,247.62631
5020.237300000001,3881.73365,2479.1209,99.238785,247.70464
5041.368275000001,3927.049075,2478.7211125,99.228088,247.6577
5062.499400000001,3972.3644999999997,2478.0782875,99.207573,247.58641
5083.630375,4017.679875,2476.439875,99.15332,247.41714
5104.761225,4062.9952,2474.2934999999998,99.08152,247.19768
5125.892075000001,4108.31055,2473.0862875,99.042679,247.06647
5147.02295,4153.625975,2474.71555,99.09642,247.20439
5168.153824999999,4198.941425,2479.3145875,99.24836,247.62273
5189.284675,4244.25685,2485.219125,99.442566,248.1636
5210.415525,4289.5722749999995,2492.3074874999998,99.677605,248.81549
5231.5464999999995,4334.887699999999,2500.7706499999995,99.959946,249.59627
5252.677599999999,4380.203125,2510.6510625,100.29106,250.50812
5273.808575,4425.51845,2521.5079750000004,100.65392,251.50578
5294.93945,4470.833624999999,2532.3477000000003,101.01365,252.5069
5316.070325000001,4516.148925,2542.6629125,101.35425,253.45937
5337.201174999999,4561.46435,2552.6618499999995,101.68607,254.38199
5358.332025,4606.779775,2563.1420375,102.0358,255.3535
5379.462875,4652.095225,2574.8975499999997,102.43295,256.44824
5400.59375,4697.41065,2587.52865,102.86372,257.61664
5421.724625,4742.7260750000005,2600.322475,103.29372,258.79623
5442.855725,4788.0415,2613.1455,103.72569,259.98425
5463.986825000001,4833.356925,2626.2161,104.16457,261.19992
5485.1176749999995,4878.67235,2639.2810750000003,104.60423,262.41733
5506.248525,4923.987775,2612.5054375,103.70623,259.89676
5527.379375,4969.3031,2627.4074749999995,104.20514,261.28409
5548.510249999999,5014.618275,2643.9371625000003,104.75452,262.82101
5569.641124999999,5059.933575,2660.1505125,105.29766,264.32739
5590.771975,5105.249025000001,2675.3058125,105.80605,265.73856
5611.902825,5150.56445,2689.1968125000003,106.27393,267.03381
5633.033925,5195.8798750000005,2701.6917500000004,106.69167,268.19934
5654.16505,5241.195325,2712.8865,107.06821,269.24612
5675.295900000001,5286.5107499999995,2724.3560125,107.45432,270.3147
5696.42675,5331.826174999999,2736.4337875,107.85831,271.4407
5717.5576249999995,5377.141599999999,2698.182675,106.58105,267.82199
5738.688475000001,5422.457025,2709.5849000000003,106.96312,268.8924
5759.81935,5467.77245,2721.9928,107.37885,270.06036
5780.950200000001,5513.087750000001,2738.4119,107.92735,271.6062
5802.08105,5558.4029500000015,2758.3562375,108.59304,273.48132
5823.212149999999,5603.71825,2778.8215999999998,109.27986,275.40665
5844.34325,5649.033675000001,2800.9808000000003,110.02335,277.49078
5865.474125000001,5694.349125000001,2863.3938875000003,112.11088,283.38943
5886.604975,5739.6645499999995,2881.2655000000004,112.71017,285.07001
5907.73585,5784.979974999999,2894.4374875000003,113.15369,286.31067
5928.8667000000005,5830.295425,2903.4702875000003,113.45818,287.15692
5949.99755,5875.610850000001,2912.7504250000006,113.77065,288.03165
5971.128425,5920.926275000001,2924.756475,114.17276,289.1622
5992.259275,5966.2417000000005,2939.2055,114.65637,290.52524
6013.39025,6011.557124999999,2955.3884875000003,115.19869,292.04828
6034.52135,6056.872449999999,2974.2522125,115.83047,293.83038
6055.65235,6102.187625,2994.691475,116.51614,295.75888
6076.783200000001,6147.502925000001,3016.86065,117.26086,297.84915
6097.914049999999,6192.81835,3044.8906749999996,118.20125,300.49072
6119.044924999999,6238.133774999999,3077.7559499999998,119.30086,303.5896
6140.175775,6283.449225,3108.7189125000004,120.3359,306.50735
6161.3066499999995,6328.764650000001,3182.14075,122.79249,313.41956
6182.4375,6374.080075000001,3206.087625,123.59476,315.66956
6203.568475000001,6419.395525,3230.5873125,124.41464,317.97025
6224.6996,6464.71095,3253.75455,125.19061,320.14325
6245.830574999999,6510.0263749999995,3272.9269125000005,125.83427,321.93887
6266.9614249999995,6555.3418,3290.795775,126.4334,323.6123
6288.092275000001,6600.657099999999,3310.6179125000003,127.09045,325.46799
3178.7944249999996,51.05647175,2349.8049375,94.911331,237.56903
3199.925275,96.37186324999999,2358.1462374999996,95.188553,238.35936
3221.05625,141.687255,2366.1350999999995,95.457008,239.11702
3242.1872500000004,187.00263999999999,2373.5478125,95.705673,239.81917
3263.3181250000002,232.3180225,2380.0578499999997,95.923737,240.43597
3284.4489750000002,277.63341249999996,2384.7969,96.083885,240.88336
3305.5798999999997,322.94881,2388.2306124999996,96.200203,241.2075
3326.7108999999996,368.2642025,2390.276075,96.269852,241.39981
3347.8418,413.5795825,2390.4237,96.275436,241.41016
3368.9726500000006,458.89497,2389.2118749999995,96.236862,241.29036
3390.1035250000004,504.21037,2387.7421249999998,96.186966,241.1441
3411.2345,549.5257550000001,2387.1374375000005,96.165169,241.0746
3432.3654749999996,594.84114,2388.0595375,96.195122,241.14175
3453.49635,640.15654,2390.498825,96.27681,241.34694
3474.6272,685.471925,2393.2636625,96.371025,241.5808
3495.7581000000005,730.7873099999999,2395.8647750000005,96.457527,241.8067
3516.8891000000003,776.10271,2397.578,96.51619,241.94308
3538.0200250000003,821.4180925,2397.980525,96.5214,241.94305
3559.1508750000003,866.7334725000001,2394.9927500000003,96.367668,241.58774
3812.721875,1410.5181499999999,2281.4747875,92.652046,229.84322
3833.8527750000003,1455.8335249999998,2282.8965875000004,92.696129,229.94862
3854.98365,1501.148925,2281.2743625000003,92.641083,229.75766
3876.1145749999996,1546.4643250000001,2278.9376249999996,92.563667,229.49872
3897.2455499999996,1591.779675,2276.5993375,92.484741,229.22281
3918.376475,1637.095075,2274.8409500000002,92.399368,228.98965
3939.5073250000005,1682.4105,2273.6922625,92.360703,228.81148
3960.6381750000005,1727.7258750000003,2272.86685,92.336449,228.67992
3981.7691,1773.04125,2272.2226375,92.315262,228.58295
4002.9001,1818.35665,2271.557275,92.292419,228.49086
4024.0310249999998,1863.6720249999998,2269.9969499999997,92.242043,228.31296
4045.1618749999993,1908.987425,2267.5839374999996,92.16362,228.05803
4066.2928500000003,1954.302825,2264.9338625,92.075081,227.7854
4087.4238250000003,1999.618175,2262.6754375,91.999512,227.5535
4108.554675,2044.933575,2262.267175,91.982483,227.49617
4129.68555,2090.249025,2264.7796000000003,92.058212,227.71626
4150.816425,2135.56445,2268.94,92.191742,228.09496
4171.9472749999995,2180.8797999999997,2272.8196249999996,92.322548,228.4463
4193.078125,2226.195125,2276.963425,92.463852,228.82384
4214.2091,2271.5105,2282.7495,92.656219,229.3595
4235.340200000001,2316.825925,2289.7538000000004,92.892532,230.00893
4256.471175,2362.14135,2296.8312375,93.132828,230.65909
4277.6020499999995,2407.4567749999997,2304.0625,93.37812,231.32256
4298.732925,2452.772175,2311.57485,93.630951,232.01604
4319.863775,2498.087475,2319.234125,93.887062,232.72643
4340.994624999999,2543.402825,2326.041475,94.117172,233.35802
4362.125475,2588.71825,2331.8968624999998,94.314209,233.90279
4383.256350000001,2634.0336749999997,2337.526875,94.499687,234.42876
4404.387350000001,2679.3491249999997,2343.2939875,94.691124,234.96864
4425.51845,2724.6645,2348.8193750000005,94.87561,235.48666
4446.649425,2769.9798,2352.8494499999997,95.010735,235.86221
4467.780275,2815.295175,2355.3752,95.096001,236.0963
4488.911125,2860.6106,2357.1077,95.155304,236.2545
4510.041975,2905.9260249999998,2358.8466750000002,95.213974,236.414
4531.17285,2951.24145,2331.9011124999997,94.309784,233.83615
4552.303725,2996.5568,2363.7121875000003,95.377426,236.86824
4573.434575,3041.872125,2366.9777624999997,95.4841,237.17485
4594.56555,3087.1875,2373.2471374999996,95.697495,237.76472
4615.696650000001,3132.502925,2381.8412500000004,95.985298,238.5788
4636.82765,3177.81835,2387.0494125,96.158218,239.07007
4657.958500000001,3223.133775,2392.9244125,96.355003,239.62474
4679.08935,3268.4491749999997,2399.3860875,96.571785,240.23441
4700.220225,3313.764475,2406.354675,96.804832,240.8902
4721.3510750000005,3359.079825,2413.325375,97.038292,241.54526
4742.481925,3404.3952499999996,2420.3039875,97.271606,242.20087
4763.6127750000005,3449.710675,2426.7992125,97.488731,242.81102
4784.74365,3495.0261249999994,2432.7615124999998,97.688904,243.37035
4805.874749999999,3540.3414999999995,2438.5014874999997,97.881355,243.90862
4827.00585,3585.6567999999997,2444.222475,98.072609,244.44501
4848.136725,3630.972175,2450.0499624999998,98.267372,244.99054
4869.267575,3676.2875999999997,2456.4021624999996,98.48011,245.58563
4890.39845,3721.6030249999994,2463.1738,98.706131,246.21942
4911.5293,3766.9184499999997,2469.8572625,98.926773,246.84492
4932.660150000001,3812.2337999999995,2476.1335875,99.134445,247.43263
4953.791025,3857.549125,2480.8979249999998,99.294601,247.87631
4974.921874999999,3902.8644999999997,2483.0630875,99.368423,248.07281
4996.052975,3948.1799249999995,2483.2261875,99.377678,248.07932
5017.184075,3993.4953499999997,2482.4368875,99.353065,247.99371
5038.31495,4038.810775,2480.790225,99.298973,247.82388
5059.4457999999995,4084.1261,2479.4807625000003,99.253799,247.68214
5080.57665,4129.441425,2478.9662,99.237854,247.61296
5101.707525,4174.75685,2481.65665,99.325401,247.84956
5122.838375000001,4220.0722749999995,2486.5469375000002,99.488632,248.29424
5143.96925,4265.387699999999,2492.0317875000005,99.671104,248.79663
5165.1001,4310.703125,2499.7439250000007,99.924652,249.50583
5186.2312,4356.01855,2507.905475,100.195,250.2549
5207.362300000001,4401.333975,2516.189625,100.47324,251.01019
5228.49315,4446.649425,2526.0521875,100.8033,251.91483
5249.624025,4491.964725,2537.1334250000004,101.16814,252.94075
5270.754874999999,4537.2799,2547.8293500000004,101.52349,253.92659
5291.8857499999995,4582.595225,2558.1027625,101.86478,254.87392
5313.0166,4627.91065,2568.5258875,102.21223,255.83919
5334.14745,4673.226075,2579.8530375,102.59615,256.88898
5355.278325,4718.5415,2592.260625,103.01971,258.03427
5376.409299999999,4763.856925,2604.413175,103.42917,259.15292
5397.5404,4809.17235,2615.7708125,103.80796,260.19916
5418.671375,4854.487775,2627.3443625,104.19792,261.27353
5439.80225,4899.803225,2639.1278125,104.59624,262.36127
5460.933099999999,4945.11865,2650.3032875000004,104.97459,263.39798
5482.06395,4990.434075,2664.0266375,105.43639,264.67874
5503.1948250000005,5035.7494,2682.4787625,106.05122,266.40244
5524.325674999999,5081.064575,2700.756025,106.66117,268.10922
5545.45655,5126.3798750000005,2716.582125,107.18625,269.58368
5566.587525000001,5171.695325,2731.7081875,107.69404,271.00131
5587.7186249999995,5217.0107499999995,2746.142825,108.17959,272.35721
5608.849625,5262.326174999999,2760.0447124999996,108.64901,273.65768
5629.980475,5307.641599999999,2774.1791749999998,109.12471,274.98245
5651.111325,5352.957025,2789.3843374999997,109.63344,276.40744
5672.242175000001,5398.27245,2804.3112499999997,110.13436,277.80927
5693.373050000001,5443.587875,2817.711225,110.58395,279.06396
5714.503925,5488.903324999999,2782.0602125,109.38477,275.69757
5735.634775,5534.21875,2799.594175,109.97228,277.35052
5756.76575,5579.534049999999,2817.23185,110.56277,279.01419
5777.896849999999,5624.849375,2832.94065,111.08945,280.49649
5799.027825,5670.164675,2848.7325124999998,111.62201,281.9863
5820.158675000001,5715.479974999999,2867.0639,112.23435,283.71085
5841.2895499999995,5760.795425,2884.808325,112.82776,285.37732
5862.420425,5806.110850000001,2898.0325749999997,113.27336,286.61856
5883.551275,5851.426275000001,2906.8229375,113.56981,287.44403
5904.682125,5896.7417000000005,2915.048975,113.84692,288.21637
5925.812974999999,5942.057124999999,2925.9062125,114.21037,289.23932
5946.943975,5987.37255,2940.462,114.69789,290.61356
5968.075075000001,6032.687974999999,2958.02265,115.28556,292.26944
5989.20605,6078.003425,2977.5409124999996,115.93994,294.11099
6010.336925,6123.318725000001,2998.199625,116.63293,296.06253
6031.467775,6168.634025,3020.0390875000003,117.36513,298.12698
6052.5986250000005,6213.949350000001,3079.2692,119.35121,303.68524
6073.729474999999,6259.264650000001,3113.3004625000003,120.49113,306.9003
6094.86035,6304.580075000001,3104.055375,120.18118,306.04721
6115.991225,6349.895525,3178.007625,122.65656,313.00613
6137.1222,6395.21095,3205.9515624999995,123.59137,315.64038
6158.253299999999,6440.5263749999995,3232.3283624999995,124.47417,318.11917
6179.384275,6485.8418,3256.631875,125.28828,320.4006
6200.515149999999,6531.157225,3278.8146125000003,126.03103,322.48074
6221.645999999999,6576.47265,3299.6799625000003,126.72941,324.43365
6242.776850000001,6621.788075,3319.812275,127.39809,326.31702
3133.479,72.187386,2350.307725,94.9897,237.62823
3154.6099,117.50277624999998,2358.47195,95.199394,238.40483
3175.7409000000002,162.81816500000002,2365.1110875,95.420944,239.03343
3196.8718250000006,208.13355,2371.2166125,95.626892,239.61049
3218.002675,253.448935,2377.648125,95.842331,240.21951
3239.1336,298.76433,2383.5846874999997,96.041527,240.78091
3260.2645999999995,344.07973,2387.86315,96.185951,241.18457
3281.3955249999995,389.39511500000003,2390.684225,96.280998,241.44949
3302.526375,434.710495,2391.919475,96.322517,241.56337
3323.6572250000004,480.02588249999997,2390.0072875,96.260376,241.37575
3344.788125,525.3412825,2386.4319,96.140167,241.02957
3365.9191,570.656675,2384.4914625,96.07502,240.83762
3387.05005,615.972045,2384.8422625,96.086609,240.85559
3408.1809249999997,661.2874449999999,2387.2113375000004,96.168526,241.06206
3429.311825,706.6028450000001,2390.0301875000005,96.262924,241.30576
3450.4428000000003,751.918215,2392.6278125000003,96.350151,241.52193
3471.5737250000006,797.233615,2394.6485249999996,96.417831,241.68301
3492.704575,842.549015,2395.6675250000003,96.45388,241.74438
3513.8354500000005,887.8643800000001,2396.28285,96.472412,241.75273
3534.9664,933.179775,2396.6947625,96.488205,241.7412
3556.0973749999994,978.4951699999999,2397.0044,96.497322,241.71631
3577.228275,1023.8105499999999,2396.646,96.434273,241.61484
3598.3591250000004,1069.1259249999998,2395.6858,96.399902,241.48247
3915.3228000000004,1748.8568,2271.4740375,92.312355,228.59192
3936.4538000000002,1794.1722,2270.4596875,92.281395,228.44658
3957.5847249999997,1839.4875749999999,2269.5459499999997,92.250389,228.32561
3978.7155749999997,1884.802925,2268.2880874999996,92.210144,228.18097
3999.8464499999995,1930.1183500000002,2266.4505500000005,92.15345,227.98038
4020.9774500000003,1975.433775,2264.508175,92.061829,227.76958
4042.1084,2020.7491,2262.9777125,92.010704,227.60272
4063.2392500000005,2066.06445,2262.660725,91.995331,227.55376
4084.3701250000004,2111.3798749999996,2263.9700249999996,92.029541,227.65871
4105.501025,2156.695325,2266.3167375,92.109642,227.86464
4126.6319,2202.01075,2269.1531375,92.204681,228.11734
4147.762825,2247.3260999999998,2272.7746374999997,92.326439,228.44501
4168.893925,2292.6414,2278.5642125,92.518692,228.98048
4190.0249,2337.9567749999997,2286.5321624999997,92.785606,229.71823
4211.15575,2383.2722249999997,2294.0234375,93.037338,230.40782
4232.286625,2428.58765,2300.990225,93.272362,231.04955
4253.417474999999,2473.9030749999997,2308.5307875000003,93.527115,231.74437
4274.54835,2519.21845,2316.1243,93.782799,232.44531
4295.6792,2564.5337499999996,2322.77515,94.006355,233.06068
4316.81005,2609.8491249999997,2328.2755875,94.192581,233.56772
4337.940925,2655.16455,2333.313975,94.362709,234.03377
4359.0720249999995,2700.4799749999997,2338.4941124999996,94.532867,234.51616
4380.203125,2745.795425,2343.5992499999998,94.702789,234.99419
4401.3339750000005,2791.1108,2347.5667875000004,94.834717,235.36417
4422.46485,2836.4260999999997,2350.1162750000003,94.92025,235.59943
4443.5957,2881.74145,2351.5668250000003,94.96994,235.72963
4464.726549999999,2927.0568749999998,2325.1661125,94.086342,233.20222
4485.857425,2972.372325,2356.3056374999996,95.130844,236.16911
4506.988275000001,3017.6877499999996,2360.8704374999998,95.282272,236.5994
4528.11915,3063.0031,2367.8271375,95.517685,237.25531
4549.250250000001,3108.3183999999997,2375.92035,95.788681,238.02205
4570.381350000001,3153.633775,2381.3219,95.966454,238.53197
4591.512225,3198.949225,2387.476475,96.171707,239.11334
4612.643075,3244.2646499999996,2393.6493875,96.378738,239.69666
4633.773925,3289.580075,2400.27545,96.601059,240.32271
4654.904775,3334.8954499999995,2407.245875,96.834877,240.97794
4676.03565,3380.2107499999997,2414.1758,97.066978,241.62723
4697.166500000001,3425.5261249999994,2421.011775,97.295319,242.26855
4718.29735,3470.8415499999996,2427.4547375,97.510826,242.87274
4739.42835,3516.156975,2433.26875,97.705757,243.41724
4760.559450000001,3561.4724249999995,2438.8156125,97.891861,243.93719
4781.690425000001,3606.7877999999996,2444.5326,98.083473,244.47159
4802.821274999999,3652.10315,2450.326925,98.277519,245.01215
4823.95215,3697.4184999999993,2457.0026875,98.500481,245.63777
4845.083025,3742.733875,2464.7206249999995,98.75885,246.3615
4866.213875,3788.0493249999995,2472.1830499999996,99.008141,247.05989
4887.344725,3833.3647499999997,2478.5543125,99.221161,247.65479
4908.475575,3878.6800999999996,2484.2026625000003,99.408569,248.18195
4929.60655,3923.995475,2488.384275,99.546654,248.57108
4950.73765,3969.31085,2489.9212749999997,99.598267,248.70792
4971.86865,4014.6262249999995,2489.3912124999997,99.583038,248.64648
4992.999525,4059.9416499999998,2487.75885,99.52903,248.47668
5014.130375,4105.256949999999,2486.407475,99.502647,248.32803
5035.261225,4150.5722749999995,2485.7159875,99.480927,248.24028
5056.392075000001,4195.887699999999,2489.2323499999998,99.596703,248.55298
5077.52295,4241.203125,2494.6446125,99.776749,249.04753
5098.653824999999,4286.51855,2499.5638625,99.922226,249.49469
5119.7848,4331.833975,2507.5018625,100.18291,250.22198
5140.9159,4377.149425,2514.9539624999998,100.42994,250.89981
5162.046874999999,4422.464849999999,2521.54185,100.65264,251.49197
5183.177725,4467.780275,2530.7221625,100.95585,252.33856
5204.308575,4513.0957,2541.8233375,101.32822,253.36476
5225.43945,4558.411,2553.0890499999996,101.70108,254.40302
